Date,Value
1912-07-01,1.86
1912-08-01,2.12
1912-09-01,2.61
1912-10-01,0.78
1912-11-01,1.95
1912-12-01,4.65
1913-01-01,3.39
1913-02-01,1.97
1913-03-01,1.99
1913-04-01,0.79
1913-05-01,4.31
1913-06-01,5.7
1913-07-01,10.24
1913-08-01,4.14
1913-09-01,5.23
1913-10-01,2.63
1913-11-01,1.3
1913-12-01,1.68
1914-01-01,2.32
1914-02-01,4.03
1914-03-01,3.77
1914-04-01,1.88
1914-05-01,2.53
1914-06-01,3.2
1914-07-01,3.91
1914-08-01,1.1
1914-09-01,2.97
1914-10-01,2.39
1914-11-01,2.62
1914-12-01,4.69
1915-01-01,5.66
1915-02-01,1.71
1915-03-01,1.14
1915-04-01,0.91
1915-05-01,4.82
1915-06-01,6.52
1915-07-01,5.72
1915-08-01,2.46
1915-09-01,1.76
1915-10-01,2.29
1915-11-01,0.87
1915-12-01,2.26
1916-01-01,2.07
1916-02-01,4.03
1916-03-01,1.68
1916-04-01,1.95
1916-05-01,5.38
1916-06-01,1.98
1916-07-01,11.73
1916-08-01,2.99
1916-09-01,3.53
1916-10-01,2.62
1916-11-01,1.34
1916-12-01,3.11
1917-01-01,2.28
1917-02-01,1.88
1917-03-01,4.0
1917-04-01,2.61
1917-05-01,1.98
1917-06-01,4.65
1917-07-01,3.06
1917-08-01,4.54
1917-09-01,5.26
1917-10-01,2.89
1917-11-01,0.59
1917-12-01,2.62
1918-01-01,2.77
1918-02-01,0.26
1918-03-01,3.68
1918-04-01,4.81
1918-05-01,2.97
1918-06-01,3.25
1918-07-01,7.21
1918-08-01,2.48
1918-09-01,3.12
1918-10-01,0.79
1918-11-01,0.77
1918-12-01,2.94
1919-01-01,3.1
1919-02-01,2.15
1919-03-01,3.36
1919-04-01,1.61
1919-05-01,3.63
1919-06-01,3.48
1919-07-01,4.33
1919-08-01,3.47
1919-09-01,0.7
1919-10-01,2.27
1919-11-01,3.2
1919-12-01,1.71
1920-01-01,2.14
1920-02-01,6.33
1920-03-01,2.39
1920-04-01,4.25
1920-05-01,1.99
1920-06-01,5.05
1920-07-01,3.27
1920-08-01,3.82
1920-09-01,3.11
1920-10-01,0.94
1920-11-01,3.64
1920-12-01,4.91
1921-01-01,1.55
1921-02-01,3.02
1921-03-01,1.5
1921-04-01,3.02
1921-05-01,4.71
1921-06-01,1.05
1921-07-01,11.92
1921-08-01,3.13
1921-09-01,2.43
1921-10-01,1.28
1921-11-01,1.7
1921-12-01,3.69
1922-01-01,3.49
1922-02-01,4.85
1922-03-01,4.95
1922-04-01,1.88
1922-05-01,3.41
1922-06-01,9.78
1922-07-01,11.92
1922-08-01,8.04
1922-09-01,0.53
1922-10-01,2.75
1922-11-01,0.44
1922-12-01,2.93
1923-01-01,1.74
1923-02-01,2.01
1923-03-01,5.12
1923-04-01,3.59
1923-05-01,3.41
1923-06-01,1.43
1923-07-01,4.12
1923-08-01,4.47
1923-09-01,3.23
1923-10-01,1.7
1923-11-01,1.95
1923-12-01,0.93
1924-01-01,1.96
1924-02-01,3.15
1924-03-01,3.16
1924-04-01,2.89
1924-05-01,3.41
1924-06-01,6.46
1924-07-01,4.35
1924-08-01,4.27
1924-09-01,6.59
1924-10-01,0.11
1924-11-01,2.45
1924-12-01,2.85
1925-01-01,6.22
1925-02-01,1.31
1925-03-01,3.29
1925-04-01,1.74
1925-05-01,3.41
1925-06-01,2.6
1925-07-01,5.01
1925-08-01,1.05
1925-09-01,3.02
1925-10-01,2.22
1925-11-01,1.97
1925-12-01,4.2
1926-01-01,4.52
1926-02-01,2.5
1926-03-01,3.11
1926-04-01,2.45
1926-05-01,3.41
1926-06-01,2.69
1926-07-01,1.03
1926-08-01,5.73
1926-09-01,2.17
1926-10-01,1.65
1926-11-01,2.59
1926-12-01,4.52
1927-01-01,0.63
1927-02-01,3.24
1927-03-01,2.18
1927-04-01,4.87
1927-05-01,3.41
1927-06-01,4.68
1927-07-01,4.51
1927-08-01,3.85
1927-09-01,1.68
1927-10-01,5.14
1927-11-01,2.36
1927-12-01,5.99
1928-01-01,1.51
1928-02-01,2.85
1928-03-01,2.73
1928-04-01,4.24
1928-05-01,3.41
1928-06-01,7.84
1928-07-01,4.41
1928-08-01,2.05
1928-09-01,9.79
1928-10-01,1.24
1928-11-01,1.92
1928-12-01,3.85
1929-01-01,1.72
1929-02-01,4.24
1929-03-01,2.8
1929-04-01,1.06
1929-05-01,3.41
1929-06-01,3.35
1929-07-01,4.09
1929-08-01,2.64
1929-09-01,3.87
1929-10-01,5.66
1929-11-01,3.72
1929-12-01,1.83
1930-01-01,4.09
1930-02-01,1.24
1930-03-01,1.68
1930-04-01,2.38
1930-05-01,3.41
1930-06-01,5.9
1930-07-01,2.5
1930-08-01,0.64
1930-09-01,0.57
1930-10-01,2.0
1930-11-01,1.26
1930-12-01,3.02
1931-01-01,1.57
1931-02-01,1.7
1931-03-01,2.74
1931-04-01,3.24
1931-05-01,4.62
1931-06-01,5.13
1931-07-01,4.56
1931-08-01,4.25
1931-09-01,1.45
1931-10-01,0.74
1931-11-01,0.29
1931-12-01,1.71
1932-01-01,4.53
1932-02-01,2.15
1932-03-01,3.13
1932-04-01,1.63
1932-05-01,2.48
1932-06-01,3.26
1932-07-01,3.21
1932-08-01,1.6
1932-09-01,1.51
1932-10-01,3.96
1932-11-01,2.34
1932-12-01,3.7
1933-01-01,2.99
1933-02-01,2.52
1933-03-01,1.99
1933-04-01,2.13
1933-05-01,1.76
1933-06-01,2.05
1933-07-01,5.26
1933-08-01,13.13
1933-09-01,2.07
1933-10-01,0.39
1933-11-01,0.99
1933-12-01,0.66
1934-01-01,1.88
1934-02-01,5.68
1934-03-01,6.31
1934-04-01,2.04
1934-05-01,6.96
1934-06-01,1.59
1934-07-01,8.88
1934-08-01,4.37
1934-09-01,6.8
1934-10-01,0.2
1934-11-01,2.35
1934-12-01,1.83
1935-01-01,3.1
1935-02-01,3.53
1935-03-01,4.08
1935-04-01,5.22
1935-05-01,2.89
1935-06-01,1.81
1935-07-01,7.8
1935-08-01,3.63
1935-09-01,5.56
1935-10-01,0.78
1935-11-01,3.64
1935-12-01,2.23
1936-01-01,6.6
1936-02-01,4.16
1936-03-01,3.83
1936-04-01,4.71
1936-05-01,0.98
1936-06-01,3.95
1936-07-01,9.3
1936-08-01,1.77
1936-09-01,4.95
1936-10-01,5.31
1936-11-01,1.87
1936-12-01,5.88
1937-01-01,8.46
1937-02-01,2.53
1937-03-01,3.08
1937-04-01,6.44
1937-05-01,3.35
1937-06-01,7.49
1937-07-01,5.69
1937-08-01,6.77
