Date,Value
1941-04-01,3.77
1941-05-01,0.52
1941-06-01,4.73
1941-07-01,8.7
1941-08-01,1.12
1941-09-01,0.09
1941-10-01,1.09
1941-11-01,1.28
1941-12-01,4.34
1942-01-01,2.77
1942-02-01,2.08
1942-03-01,3.25
1942-04-01,0.79
1942-05-01,6.02
1942-06-01,6.14
1942-07-01,2.02
1942-08-01,10.36
1942-09-01,5.3
1942-10-01,7.02
1942-11-01,1.51
1942-12-01,3.93
1943-01-01,4.18
1943-02-01,2.04
1943-03-01,4.51
1943-04-01,2.61
1943-05-01,4.47
1943-06-01,4.48
1943-07-01,2.51
1943-08-01,2.27
1943-09-01,1.57
1943-10-01,1.3
1943-11-01,0.75
1943-12-01,2.93
1944-01-01,2.39
1944-02-01,5.03
1944-03-01,5.77
1944-04-01,2.9
1944-05-01,1.98
1944-06-01,2.23
1944-07-01,4.21
1944-08-01,1.89
1944-09-01,10.87
1944-10-01,2.01
1944-11-01,2.03
1944-12-01,1.96
1945-01-01,2.37
1945-02-01,2.76
1945-03-01,1.96
1945-04-01,3.98
1945-05-01,3.16
1945-06-01,2.72
1945-07-01,6.26
1945-08-01,3.01
1945-09-01,6.9
1945-10-01,0.9
1945-11-01,3.33
1945-12-01,3.99
1946-01-01,2.66
1946-02-01,2.54
1946-03-01,2.8
1946-04-01,2.36
1946-05-01,4.08
1946-06-01,2.51
1946-07-01,5.27
1946-08-01,3.34
1946-09-01,2.66
1946-10-01,1.41
1946-11-01,1.75
1946-12-01,3.38
1947-01-01,4.2
1947-02-01,0.64
1947-03-01,3.06
1947-04-01,2.93
1947-05-01,2.99
1947-06-01,4.15
1947-07-01,4.04
1947-08-01,3.48
1947-09-01,2.96
1947-10-01,3.13
1947-11-01,4.13
1947-12-01,0.89
1948-01-01,4.3
1948-02-01,2.69
1948-03-01,6.69
1948-04-01,2.84
1948-05-01,4.13
1948-06-01,5.11
1948-07-01,2.22
1948-08-01,8.26
1948-09-01,2.07
1948-10-01,2.61
1948-11-01,4.86
1948-12-01,6.74
1949-01-01,4.45
1949-02-01,2.5
1949-03-01,3.49
1949-04-01,3.91
1949-05-01,3.84
1949-06-01,8.5
1949-07-01,4.07
1949-08-01,4.03
1949-09-01,2.68
1949-10-01,2.83
1949-11-01,1.2
1949-12-01,2.31
1950-01-01,2.69
1950-02-01,2.12
1950-03-01,3.63
1950-04-01,2.23
1950-05-01,4.36
1950-06-01,2.88
1950-07-01,7.92
1950-08-01,6.45
1950-09-01,6.27
1950-10-01,1.87
1950-11-01,1.61
1950-12-01,4.37
1951-01-01,1.79
1951-02-01,2.31
1951-03-01,3.49
1951-04-01,4.66
1951-05-01,2.08
1951-06-01,7.26
1951-07-01,2.58
1951-08-01,2.46
1951-09-01,1.56
1951-10-01,1.66
1951-11-01,5.1
1951-12-01,4.82
1952-01-01,4.37
1952-02-01,2.69
1952-03-01,5.04
1952-04-01,3.6
1952-05-01,3.24
1952-06-01,3.32
1952-07-01,5.42
1952-08-01,11.36
1952-09-01,1.79
1952-10-01,1.14
1952-11-01,4.85
1952-12-01,3.12
1953-01-01,3.41
1953-02-01,2.89
1953-03-01,4.82
1953-04-01,3.26
1953-05-01,3.04
1953-06-01,4.78
1953-07-01,2.46
1953-08-01,2.77
1953-09-01,3.11
1953-10-01,3.97
1953-11-01,1.0
1953-12-01,4.86
1954-01-01,3.84
1954-02-01,1.54
1954-03-01,3.14
1954-04-01,2.22
1954-05-01,3.4
1954-06-01,2.72
1954-07-01,2.32
1954-08-01,2.0
1954-09-01,1.47
1954-10-01,5.89
1954-11-01,3.59
1954-12-01,3.04
1955-01-01,1.33
1955-02-01,4.36
1955-03-01,4.37
1955-04-01,2.79
1955-05-01,3.66
1955-06-01,4.92
1955-07-01,3.68
1955-08-01,6.17
1955-09-01,2.15
1955-10-01,0.95
1955-11-01,1.51
1955-12-01,0.61
1956-01-01,0.76
1956-02-01,3.64
1956-03-01,2.52
1956-04-01,3.22
1956-05-01,2.37
1956-06-01,1.65
1956-07-01,6.4
1956-08-01,1.97
1956-09-01,3.67
1956-10-01,3.2
1956-11-01,2.26
1956-12-01,2.88
1957-01-01,3.99
1957-02-01,4.31
1957-03-01,1.11
1957-04-01,3.77
1957-05-01,1.36
1957-06-01,5.3
1957-07-01,2.05
1957-08-01,2.4
1957-09-01,7.48
1957-10-01,1.93
1957-11-01,4.36
1957-12-01,3.09
1958-01-01,3.32
1958-02-01,2.8
1958-03-01,3.57
1958-04-01,3.06
1958-05-01,5.45
1958-06-01,2.4
1958-07-01,4.72
1958-08-01,4.45
1958-09-01,1.49
1958-10-01,1.72
1958-11-01,1.38
1958-12-01,3.58
1959-01-01,2.01
1959-02-01,1.57
1959-03-01,3.4
1959-04-01,4.26
1959-05-01,1.57
1959-06-01,1.85
1959-07-01,4.56
1959-08-01,4.76
1959-09-01,4.91
1959-10-01,3.61
1959-11-01,2.63
1959-12-01,2.49
1960-01-01,2.39
1960-02-01,4.64
1960-03-01,3.25
1960-04-01,2.72
1960-05-01,6.02
1960-06-01,2.15
1960-07-01,2.33
1960-08-01,3.22
1960-09-01,4.26
1960-10-01,2.26
1960-11-01,0.9
1960-12-01,1.77
1961-01-01,1.06
1961-02-01,5.23
1961-03-01,4.15
1961-04-01,2.72
1961-05-01,3.06
1961-06-01,6.12
1961-07-01,2.28
1961-08-01,4.12
1961-09-01,4.05
1961-10-01,4.55
1961-11-01,2.46
1961-12-01,4.89
1962-01-01,3.5
1962-02-01,2.88
1962-03-01,5.17
1962-04-01,2.44
1962-05-01,1.64
1962-06-01,4.92
1962-07-01,5.17
1962-08-01,2.41
1962-09-01,2.45
1962-10-01,1.5
1962-11-01,4.97
1962-12-01,2.57
1963-01-01,1.92
1963-02-01,1.86
1963-03-01,4.56
1963-04-01,1.15
1963-05-01,1.87
1963-06-01,1.29
1963-07-01,1.75
1963-08-01,0.93
1963-09-01,3.83
1963-10-01,0.79
1963-11-01,5.1
1963-12-01,1.51
1964-01-01,4.82
1964-02-01,4.46
1964-03-01,2.03
1964-04-01,2.14
1964-05-01,1.64
1964-06-01,0.67
1964-07-01,6.07
1964-08-01,2.02
1964-09-01,1.26
1964-10-01,2.06
1964-11-01,3.08
1964-12-01,3.52
1965-01-01,2.18
1965-02-01,3.35
1965-03-01,4.35
1965-04-01,1.42
1965-05-01,2.21
1965-06-01,2.04
1965-07-01,1.83
1965-08-01,2.87
1965-09-01,2.31
1965-10-01,4.39
1965-11-01,1.0
1965-12-01,0.33
1966-01-01,3.62
1966-02-01,4.51
1966-03-01,0.74
1966-04-01,1.7
1966-05-01,3.16
1966-06-01,1.36
1966-07-01,2.97
1966-08-01,2.58
1966-09-01,6.22
1966-10-01,4.69
1966-11-01,2.65
1966-12-01,3.18
1967-01-01,2.18
1967-02-01,2.13
1967-03-01,2.61
1967-04-01,1.45
1967-05-01,3.69
1967-06-01,2.54
1967-07-01,5.41
1967-08-01,11.27
1967-09-01,1.17
1967-10-01,1.83
1967-11-01,1.28
1967-12-01,5.95
1968-01-01,2.35
1968-02-01,0.64
1968-03-01,3.28
1968-04-01,2.48
1968-05-01,3.58
1968-06-01,1.49
1968-07-01,2.58
1968-08-01,1.53
1968-09-01,1.74
1968-10-01,3.65
1968-11-01,3.32
1968-12-01,1.78
1969-01-01,2.3
1969-02-01,2.56
1969-03-01,4.32
1969-04-01,2.21
1969-05-01,2.37
1969-06-01,3.27
1969-07-01,4.06
1969-08-01,3.03
1969-09-01,2.29
1969-10-01,0.87
1969-11-01,1.24
1969-12-01,5.37
1970-01-01,1.16
1970-02-01,2.39
1970-03-01,2.36
1970-04-01,2.82
1970-05-01,2.12
1970-06-01,0.74
1970-07-01,4.72
1970-08-01,3.62
1970-09-01,0.78
1970-10-01,5.25
1970-11-01,4.01
1970-12-01,2.9
1971-01-01,1.73
1971-02-01,4.45
1971-03-01,2.64
1971-04-01,2.29
1971-05-01,9.07
1971-06-01,2.85
1971-07-01,4.48
1971-08-01,3.02
1971-09-01,1.85
1971-10-01,7.4
1971-11-01,3.11
1971-12-01,1.38
1972-01-01,3.25
1972-02-01,5.7
1972-03-01,1.76
1972-04-01,2.81
1972-05-01,8.04
1972-06-01,8.58
1972-07-01,8.45
1972-08-01,1.21
1972-09-01,3.1
1972-10-01,6.71
1972-11-01,5.78
1972-12-01,4.32
1973-01-01,3.05
1973-02-01,2.94
1973-03-01,6.44
1973-04-01,4.57
1973-05-01,3.81
1973-06-01,4.17
1973-07-01,6.64
1973-08-01,4.44
1973-09-01,2.53
1973-10-01,3.95
1973-11-01,1.04
1973-12-01,7.15
1974-01-01,3.94
1974-02-01,2.05
1974-03-01,2.96
1974-04-01,3.11
1974-05-01,4.86
1974-06-01,2.93
1974-07-01,2.84
1974-08-01,6.0
1974-09-01,5.55
1974-10-01,0.38
1974-11-01,1.74
1974-12-01,3.68
1975-01-01,3.82
1975-02-01,2.66
1975-03-01,9.24
1975-04-01,2.31
1975-05-01,6.54
1975-06-01,4.78
1975-07-01,4.42
1975-08-01,4.68
1975-09-01,7.42
1975-10-01,2.43
1975-11-01,2.96
1975-12-01,4.34
1976-01-01,2.7
1976-02-01,1.98
1976-03-01,4.07
1976-04-01,0.28
1976-05-01,5.32
1976-06-01,7.34
1976-07-01,1.29
1976-08-01,1.07
1976-09-01,5.06
1976-10-01,11.4
1976-11-01,1.38
1976-12-01,2.83
1977-01-01,1.76
1977-02-01,0.61
1977-03-01,2.71
1977-04-01,4.84
1977-05-01,1.5
1977-06-01,3.39
1977-07-01,1.15
1977-08-01,5.73
1977-09-01,2.25
1977-10-01,5.77
1977-11-01,5.7
1977-12-01,3.29
1978-01-01,7.97
1978-02-01,0.54
1978-03-01,3.84
1978-04-01,5.33
1978-05-01,6.69
1978-06-01,3.36
1978-07-01,4.83
1978-08-01,3.89
1978-09-01,0.02
1978-10-01,0.84
1978-11-01,3.22
1978-12-01,4.06
1979-01-01,6.65
1979-02-01,4.99
1979-03-01,3.78
1979-04-01,3.26
1979-05-01,3.1
1979-06-01,5.28
1979-07-01,4.5
1979-08-01,3.42
1979-09-01,9.22
1979-10-01,3.77
1979-11-01,3.18
1979-12-01,1.13
1980-01-01,4.63
1980-02-01,1.07
1980-03-01,5.03
1980-04-01,3.99
1980-05-01,3.03
1980-06-01,0.65
1980-07-01,3.61
1980-08-01,1.34
1980-09-01,1.79
1980-10-01,2.35
1980-11-01,2.85
1980-12-01,0.56
1981-01-01,0.49
1981-02-01,3.81
1981-03-01,1.81
1981-04-01,2.44
1981-05-01,1.66
1981-06-01,5.24
1981-07-01,5.02
1981-08-01,4.21
1981-09-01,3.61
1981-10-01,2.8
1981-11-01,0.93
1981-12-01,3.9
1982-01-01,3.59
