Date,Value
1992-11-01,2.62
1992-12-01,2.79
1993-01-01,4.48
1993-02-01,2.88
1993-03-01,7.24
1993-04-01,3.23
1993-05-01,4.66
1993-06-01,1.75
1993-07-01,1.91
1993-08-01,3.89
1993-09-01,2.97
1993-10-01,2.23
1993-11-01,3.24
1993-12-01,3.77
1994-01-01,3.1
1994-02-01,4.38
1994-03-01,7.92
1994-04-01,2.7
1994-05-01,2.49
1994-06-01,1.73
1994-07-01,7.46
1994-08-01,2.54
1994-09-01,3.99
1994-10-01,2.56
1994-11-01,3.99
1994-12-01,0.95
1995-01-01,3.15
1995-02-01,1.14
1995-03-01,3.0
1995-04-01,1.98
1995-05-01,4.33
1995-06-01,1.85
1995-07-01,2.89
1995-08-01,2.59
1995-09-01,3.82
1995-10-01,5.11
1995-11-01,2.87
1995-12-01,1.71
1996-01-01,4.65
1996-02-01,2.97
1996-03-01,2.71
1996-04-01,2.88
1996-05-01,3.18
1996-06-01,4.35
1996-07-01,6.51
1996-08-01,4.4
1996-09-01,6.87
1996-10-01,7.18
1996-11-01,3.52
1996-12-01,4.91
1997-01-01,1.93
1997-02-01,3.71
1997-03-01,2.96
1997-04-01,3.94
1997-05-01,1.36
1997-06-01,2.21
1997-07-01,4.85
1997-08-01,1.41
1997-09-01,0.82
1997-10-01,3.25
1997-11-01,5.33
1997-12-01,2.36
1998-01-01,6.85
1998-02-01,5.76
1998-03-01,6.72
1998-04-01,4.32
1998-05-01,3.72
1998-06-01,4.41
1998-07-01,2.37
1998-08-01,1.89
1998-09-01,3.94
1998-10-01,0.47
1998-11-01,1.3
1998-12-01,5.0
1999-01-01,4.7
1999-02-01,1.47
1999-03-01,4.04
1999-04-01,2.6
1999-05-01,2.75
1999-06-01,6.29
1999-07-01,2.77
1999-08-01,2.0
1999-09-01,16.6
1999-10-01,2.25
1999-11-01,1.01
1999-12-01,1.72
2000-01-01,3.96
2000-02-01,1.6
2000-03-01,3.67
2000-04-01,4.78
2000-05-01,3.03
2000-06-01,6.07
2000-07-01,4.05
2000-08-01,8.28
2000-09-01,3.6
2000-10-01,0.01
2000-11-01,1.72
2000-12-01,2.38
2001-01-01,2.06
2001-02-01,2.55
2001-03-01,3.77
2001-04-01,2.14
2001-05-01,2.03
2001-06-01,6.53
2001-07-01,2.73
2001-08-01,5.08
2001-09-01,2.14
2001-10-01,0.65
2001-11-01,0.17
2001-12-01,1.67
2002-01-01,3.58
2002-02-01,0.82
2002-03-01,4.48
2002-04-01,2.33
2002-05-01,3.49
2002-06-01,1.56
2002-07-01,1.63
2002-08-01,3.18
2002-09-01,2.88
2002-10-01,6.09
2002-11-01,4.28
2002-12-01,3.45
2003-01-01,2.18
2003-02-01,4.21
2003-03-01,5.92
2003-04-01,4.38
2003-05-01,8.59
2003-06-01,3.87
2003-07-01,9.26
2003-08-01,4.66
2003-09-01,10.12
2003-10-01,2.43
2003-11-01,3.39
2003-12-01,4.28
2004-01-01,1.55
2004-02-01,1.87
2004-03-01,2.22
2004-04-01,3.42
2004-05-01,3.06
2004-06-01,9.93
2004-07-01,6.42
2004-08-01,16.3
2004-09-01,6.14
2004-10-01,1.95
2004-11-01,3.27
2004-12-01,2.37
2005-01-01,3.42
2005-02-01,1.39
2005-03-01,3.99
2005-04-01,2.05
2005-05-01,4.22
2005-06-01,1.19
2005-07-01,9.28
2005-08-01,2.56
2005-09-01,0.08
2005-10-01,3.74
2005-11-01,3.81
2005-12-01,5.81
2006-01-01,2.89
2006-02-01,1.47
2006-03-01,0.2
2006-04-01,2.18
2006-05-01,3.24
2006-06-01,7.85
2006-07-01,4.57
2006-08-01,5.99
2006-09-01,9.52
2006-10-01,6.12
2006-11-01,6.67
2006-12-01,1.42
2007-01-01,3.46
2007-02-01,2.06
2007-03-01,2.66
2007-04-01,3.62
2007-05-01,3.69
2007-06-01,5.22
2007-07-01,1.69
2007-08-01,6.81
2007-09-01,1.11
2007-10-01,3.54
2007-11-01,0.8
2007-12-01,3.24
2008-01-01,0.96
2008-02-01,3.41
2008-03-01,3.5
2008-04-01,8.32
2008-05-01,5.1
2008-06-01,3.64
2008-07-01,4.05
2008-08-01,5.73
2008-09-01,5.94
2008-10-01,1.32
2008-11-01,3.51
2008-12-01,4.07
2009-01-01,1.49
2009-02-01,0.74
2009-03-01,4.26
2009-04-01,2.56
2009-05-01,3.71
2009-06-01,4.32
2009-07-01,3.39
2009-08-01,4.04
2009-09-01,2.46
2009-10-01,3.59
2009-11-01,9.6
2009-12-01,8.16
2010-01-01,3.6
2010-02-01,2.82
2010-03-01,6.17
2010-04-01,1.59
2010-05-01,2.62
2010-06-01,0.82
2010-07-01,1.19
2010-08-01,3.92
2010-09-01,6.49
2010-10-01,2.14
2010-11-01,1.27
2010-12-01,3.26
2011-01-01,2.48
2011-02-01,2.09
2011-03-01,4.28
2011-04-01,2.63
2011-05-01,4.35
2011-06-01,3.03
2011-07-01,3.63
2011-08-01,7.1
2011-09-01,8.95
2011-10-01,2.79
2011-11-01,4.18
2011-12-01,2.03
2012-01-01,1.73
2012-02-01,3.22
2012-03-01,2.51
2012-04-01,2.4
2012-05-01,2.45
2012-06-01,4.27
2012-07-01,5.29
2012-08-01,3.5
2012-09-01,4.08
2012-10-01,4.0
2012-11-01,0.27
2012-12-01,2.83
2013-01-01,5.33
2013-02-01,2.6
2013-03-01,5.57
2013-04-01,2.88
2013-05-01,2.5
2013-06-01,6.5
2013-07-01,5.88
2013-08-01,7.61
2013-09-01,1.39
2013-10-01,4.25
2013-11-01,3.06
2013-12-01,6.11
2014-01-01,3.28
2014-02-01,3.03
2014-03-01,3.24
2014-04-01,4.05
2014-05-01,2.44
2014-06-01,3.39
2014-07-01,2.63
2014-08-01,3.61
2014-09-01,1.35
2014-10-01,2.63
2014-11-01,2.95
2014-12-01,3.14
2015-01-01,3.49
2015-02-01,3.77
2015-03-01,3.78
2015-04-01,5.33
2015-05-01,1.61
2015-06-01,5.91
2015-07-01,5.89
2015-08-01,2.77
2015-09-01,3.43
2015-10-01,3.24
2015-11-01,3.91
2015-12-01,5.94
2016-01-01,3.3
2016-02-01,4.35
2016-03-01,1.02
2016-04-01,2.17
2016-05-01,9.79
2016-06-01,7.81
2016-07-01,4.47
2016-08-01,0.53
2016-09-01,11.19
2016-10-01,4.24
2016-11-01,1.08
2016-12-01,2.8
2017-01-01,4.29
2017-02-01,0.71
2017-03-01,3.68
2017-04-01,2.28
2017-05-01,7.57
2017-06-01,2.33
2017-07-01,2.25
2017-08-01,5.94
2017-09-01,1.48
2017-10-01,4.95
2017-11-01,1.43
2017-12-01,1.05
2018-01-01,3.41
2018-02-01,2.04
2018-03-01,2.33
2018-04-01,3.58
2018-05-01,10.35
2018-06-01,13.32
2018-07-01,5.68
2018-08-01,3.35
2018-09-01,4.53
2018-10-01,6.04
2018-11-01,5.65
2018-12-01,3.45
2019-01-01,2.62
2019-02-01,3.69
2019-03-01,3.86
2019-04-01,3.08
2019-05-01,5.83
2019-06-01,5.14
2019-07-01,6.22
2019-08-01,2.29
2019-09-01,0.42
2019-10-01,4.66
2019-11-01,1.8
2019-12-01,3.27
2020-01-01,3.59
2020-02-01,3.59
2020-03-01,2.66
2020-04-01,4.71
2020-05-01,1.9
2020-06-01,5.25
2020-07-01,2.8
2020-08-01,15.34
2020-09-01,6.92
2020-10-01,5.63
2020-11-01,4.43
2020-12-01,6.7
2021-01-01,3.58
2021-02-01,5.12
2021-03-01,3.89
2021-04-01,1.34
2021-05-01,2.33
2021-06-01,4.02
2021-07-01,6.59
2021-08-01,7.21
2021-09-01,5.79
2021-10-01,5.61
2021-11-01,0.7
2021-12-01,1.07
2022-01-01,4.48
2022-02-01,1.51
2022-03-01,3.51
2022-04-01,2.22
2022-05-01,3.86
2022-06-01,6.58
2022-07-01,1.48
2022-08-01,4.07
2022-09-01,1.68
2022-10-01,1.91
2022-11-01,3.71
2022-12-01,4.52
2023-01-01,2.82
2023-02-01,2.1
2023-03-01,1.24
2023-04-01,4.05
2023-05-01,4.47
2023-06-01,3.64
2023-07-01,5.82
2023-08-01,2.08
2023-09-01,4.99
2023-10-01,1.31
2023-11-01,2.08
2023-12-01,8.87
2024-01-01,5.76
2024-02-01,3.34
2024-03-01,7.13
2024-04-01,1.58
2024-05-01,6.89
2024-06-01,1.69
2024-07-01,8.39
2024-08-01,5.05
2024-09-01,2.99
2024-10-01,0.61
2024-11-01,2.08
2024-12-01,8.87
