Date,Value
1950-03-01,3.12
1950-04-01,1.78
1950-05-01,7.25
1950-06-01,3.47
1950-07-01,7.08
1950-08-01,5.47
1950-09-01,2.03
1950-10-01,3.53
1950-11-01,2.16
1950-12-01,2.85
1951-01-01,0.89
1951-02-01,2.21
1951-03-01,5.02
1951-04-01,5.26
1951-05-01,2.15
1951-06-01,5.06
1951-07-01,4.15
1951-08-01,2.18
1951-09-01,2.73
1951-10-01,0.84
1951-11-01,3.64
1951-12-01,3.6
1952-01-01,5.02
1952-02-01,1.79
1952-03-01,4.85
1952-04-01,4.11
1952-05-01,3.58
1952-06-01,4.02
1952-07-01,2.59
1952-08-01,7.9
1952-09-01,1.3
1952-10-01,0.84
1952-11-01,3.49
1952-12-01,2.21
1953-01-01,2.87
1953-02-01,4.28
1953-03-01,4.25
1953-04-01,2.73
1953-05-01,4.25
1953-06-01,5.75
1953-07-01,1.86
1953-08-01,2.18
1953-09-01,1.57
1953-10-01,0.5
1953-11-01,0.56
1953-12-01,3.62
1954-01-01,4.98
1954-02-01,0.94
1954-03-01,3.52
1954-04-01,2.22
1954-05-01,3.99
1954-06-01,1.48
1954-07-01,3.98
1954-08-01,3.02
1954-09-01,1.52
1954-10-01,4.22
1954-11-01,2.62
1954-12-01,3.61
1955-01-01,1.51
1955-02-01,4.52
1955-03-01,8.08
1955-04-01,2.48
1955-05-01,1.66
1955-06-01,3.87
1955-07-01,2.14
1955-08-01,3.46
1955-09-01,0.45
1955-10-01,1.56
1955-11-01,2.11
1955-12-01,1.48
1956-01-01,1.09
1956-02-01,5.4
1956-03-01,3.3
1956-04-01,4.14
1956-05-01,2.59
1956-06-01,4.44
1956-07-01,4.21
1956-08-01,1.96
1956-09-01,5.0
1956-10-01,3.31
1956-11-01,1.82
1956-12-01,2.34
1957-01-01,5.53
1957-02-01,4.99
1957-03-01,2.65
1957-04-01,4.55
1957-05-01,2.1
1957-06-01,4.47
1957-07-01,3.39
1957-08-01,1.24
1957-09-01,10.29
1957-10-01,2.11
1957-11-01,4.4
1957-12-01,3.3
1958-01-01,2.7
1958-02-01,2.69
1958-03-01,4.36
1958-04-01,4.12
1958-05-01,5.75
1958-06-01,2.54
1958-07-01,2.64
1958-08-01,2.46
1958-09-01,1.87
1958-10-01,1.35
1958-11-01,2.16
1958-12-01,4.31
1959-01-01,2.42
1959-02-01,1.87
1959-03-01,3.37
1959-04-01,4.78
1959-05-01,2.2
1959-06-01,1.77
1959-07-01,2.83
1959-08-01,4.22
1959-09-01,5.41
1959-10-01,4.94
1959-11-01,3.08
1959-12-01,2.41
1960-01-01,1.73
1960-02-01,4.74
1960-03-01,3.79
1960-04-01,2.95
1960-05-01,4.69
1960-06-01,1.66
1960-07-01,2.09
1960-08-01,4.52
1960-09-01,2.46
1960-10-01,2.32
1960-11-01,0.98
1960-12-01,1.91
1961-01-01,1.96
1961-02-01,4.69
1961-03-01,4.15
1961-04-01,2.91
1961-05-01,2.92
1961-06-01,4.74
1961-07-01,2.19
1961-08-01,4.39
1961-09-01,1.1
1961-10-01,3.74
1961-11-01,2.9
1961-12-01,5.86
1962-01-01,3.63
1962-02-01,3.59
1962-03-01,3.83
1962-04-01,2.91
1962-05-01,3.72
1962-06-01,2.43
1962-07-01,5.36
1962-08-01,1.55
1962-09-01,3.89
1962-10-01,2.1
1962-11-01,4.18
1962-12-01,4.59
1963-01-01,1.45
1963-02-01,1.47
1963-03-01,4.3
1963-04-01,1.07
1963-05-01,2.7
1963-06-01,1.69
1963-07-01,3.04
1963-08-01,2.22
1963-09-01,3.79
1963-10-01,0.12
1963-11-01,3.45
1963-12-01,1.65
1964-01-01,3.39
1964-02-01,3.92
1964-03-01,2.59
1964-04-01,4.0
1964-05-01,2.09
1964-06-01,1.31
1964-07-01,4.43
1964-08-01,4.38
1964-09-01,3.03
1964-10-01,3.4
1964-11-01,1.77
1964-12-01,2.31
1965-01-01,3.42
1965-02-01,2.31
1965-03-01,3.96
1965-04-01,3.14
1965-05-01,2.6
1965-06-01,3.38
1965-07-01,5.08
1965-08-01,3.13
1965-09-01,2.93
1965-10-01,4.05
1965-11-01,1.24
1965-12-01,0.18
1966-01-01,3.06
1966-02-01,3.3
1966-03-01,1.34
1966-04-01,2.65
1966-05-01,3.15
1966-06-01,0.39
1966-07-01,4.94
1966-08-01,4.61
1966-09-01,5.09
1966-10-01,3.66
1966-11-01,2.37
1966-12-01,2.51
1967-01-01,2.01
1967-02-01,1.63
1967-03-01,3.93
1967-04-01,2.28
1967-05-01,4.13
1967-06-01,2.34
1967-07-01,2.93
1967-08-01,5.75
1967-09-01,2.23
1967-10-01,2.76
1967-11-01,1.03
1967-12-01,3.46
1968-01-01,2.14
1968-02-01,0.36
1968-03-01,3.64
1968-04-01,3.88
1968-05-01,3.45
1968-06-01,3.22
1968-07-01,2.38
1968-08-01,3.73
1968-09-01,1.18
1968-10-01,4.78
1968-11-01,2.63
1968-12-01,2.06
1969-01-01,2.08
1969-02-01,3.34
1969-03-01,2.29
1969-04-01,2.1
1969-05-01,0.92
1969-06-01,3.92
1969-07-01,2.55
1969-08-01,4.25
1969-09-01,5.35
1969-10-01,1.77
1969-11-01,1.73
1969-12-01,4.55
1970-01-01,1.4
1970-02-01,1.58
1970-03-01,2.0
1970-04-01,3.32
1970-05-01,2.09
1970-06-01,3.8
1970-07-01,7.25
1970-08-01,5.44
1970-09-01,2.78
1970-10-01,3.52
1970-11-01,3.57
1970-12-01,2.45
1971-01-01,1.87
1971-02-01,4.54
1971-03-01,2.14
1971-04-01,2.51
1971-05-01,9.75
1971-06-01,5.63
1971-07-01,4.56
1971-08-01,2.57
1971-09-01,4.49
1971-10-01,6.26
1971-11-01,1.89
1971-12-01,1.74
1972-01-01,3.57
1972-02-01,4.66
1972-03-01,2.11
1972-04-01,6.48
1972-05-01,4.63
1972-06-01,6.58
1972-07-01,5.7
1972-08-01,3.57
1972-09-01,6.31
1972-10-01,3.26
1972-11-01,5.18
1972-12-01,5.58
1973-01-01,2.93
1973-02-01,3.37
1973-03-01,6.33
1973-04-01,5.21
1973-05-01,6.2
1973-06-01,3.06
1973-07-01,3.58
1973-08-01,3.67
1973-09-01,1.75
1973-10-01,4.8
1973-11-01,2.53
1973-12-01,6.03
1974-01-01,4.57
1974-02-01,2.52
1974-03-01,4.62
1974-04-01,4.0
1974-05-01,4.86
1974-06-01,3.33
1974-07-01,2.27
1974-08-01,4.14
1974-09-01,4.88
1974-10-01,1.15
1974-11-01,1.74
1974-12-01,2.34
1975-01-01,4.47
1975-02-01,3.97
1975-03-01,8.33
1975-04-01,2.4
1975-05-01,7.79
1975-06-01,3.93
1975-07-01,3.02
1975-08-01,1.81
1975-09-01,5.49
1975-10-01,3.99
1975-11-01,1.88
1975-12-01,2.54
1976-01-01,3.15
1976-02-01,2.09
1976-03-01,2.98
1976-04-01,1.21
1976-05-01,2.62
1976-06-01,8.66
1976-07-01,3.26
1976-08-01,3.43
1976-09-01,3.71
1976-10-01,9.14
1976-11-01,1.51
1976-12-01,2.87
1977-01-01,1.99
1977-02-01,0.99
1977-03-01,2.11
1977-04-01,4.73
1977-05-01,2.64
1977-06-01,5.73
1977-07-01,1.88
1977-08-01,6.36
1977-09-01,4.13
1977-10-01,6.29
1977-11-01,7.41
1977-12-01,1.84
1978-01-01,4.35
1978-02-01,0.59
1978-03-01,4.79
1978-04-01,6.63
1978-05-01,3.9
1978-06-01,1.78
1978-07-01,5.15
1978-08-01,3.1
1978-09-01,2.43
1978-10-01,1.23
1978-11-01,2.88
1978-12-01,5.1
1979-01-01,4.62
1979-02-01,4.85
1979-03-01,3.38
1979-04-01,4.27
1979-05-01,2.71
1979-06-01,5.19
1979-07-01,4.32
1979-08-01,2.49
1979-09-01,6.19
1979-10-01,3.21
1979-11-01,3.95
1979-12-01,1.47
1980-01-01,3.73
1980-02-01,0.33
1980-03-01,5.7
1980-04-01,4.65
1980-05-01,2.77
1980-06-01,2.38
1980-07-01,6.34
1980-08-01,2.1
1980-09-01,0.96
1980-10-01,2.93
1980-11-01,2.05
1980-12-01,0.94
1981-01-01,3.73
1981-02-01,2.78
1981-03-01,1.54
1981-04-01,2.86
1981-05-01,4.81
1981-06-01,2.31
1981-07-01,5.66
1981-08-01,2.91
1981-09-01,3.53
1981-10-01,4.35
1981-11-01,0.49
1981-12-01,2.76
1982-01-01,4.44
1982-02-01,6.28
1982-03-01,3.96
1982-04-01,2.95
1982-05-01,4.64
1982-06-01,3.62
1982-07-01,2.99
1982-08-01,4.49
1982-09-01,2.01
1982-10-01,3.79
1982-11-01,4.0
1982-12-01,2.85
1983-01-01,2.07
1983-02-01,2.53
1983-03-01,5.26
1983-04-01,6.77
1983-05-01,3.96
1983-06-01,4.91
1983-07-01,2.07
1983-08-01,1.84
1983-09-01,2.12
1983-10-01,6.03
1983-11-01,3.12
1983-12-01,4.79
1984-01-01,1.95
1984-02-01,4.79
1984-03-01,4.37
1984-04-01,4.96
1984-05-01,5.98
1984-06-01,1.45
1984-07-01,4.27
1984-08-01,4.42
1984-09-01,1.04
1984-10-01,3.6
1984-11-01,2.0
1984-12-01,1.78
1985-01-01,2.41
1985-02-01,3.25
1985-03-01,1.95
1985-04-01,1.97
1985-05-01,4.33
1985-06-01,2.37
1985-07-01,3.62
1985-08-01,7.46
1985-09-01,0.51
1985-10-01,2.94
1985-11-01,6.76
1985-12-01,0.75
1986-01-01,0.75
1986-02-01,2.93
1986-03-01,1.9
1986-04-01,1.48
1986-05-01,6.33
1986-06-01,1.28
1986-07-01,3.93
1986-08-01,3.31
1986-09-01,3.86
1986-10-01,2.45
1986-11-01,4.7
1986-12-01,4.15
1987-01-01,3.01
1987-02-01,2.4
1987-03-01,4.42
1987-04-01,7.75
1987-05-01,2.09
1987-06-01,1.47
1987-07-01,3.11
1987-08-01,1.64
1987-09-01,6.61
1987-10-01,1.73
1987-11-01,2.98
1987-12-01,2.67
1988-01-01,1.98
1988-02-01,1.53
1988-03-01,1.33
1988-04-01,3.79
1988-05-01,1.68
1988-06-01,3.21
1988-07-01,5.39
1988-08-01,5.57
1988-09-01,4.14
1988-10-01,1.56
1988-11-01,2.03
1988-12-01,1.6
1989-01-01,2.46
1989-02-01,2.34
1989-03-01,2.94
1989-04-01,3.3
1989-05-01,4.4
1989-06-01,7.08
1989-07-01,5.39
1989-08-01,4.58
1989-09-01,8.09
1989-10-01,3.17
1989-11-01,3.39
1989-12-01,0.32
1990-01-01,3.29
1990-02-01,3.71
1990-03-01,3.19
1990-04-01,2.38
1990-05-01,7.23
1990-06-01,0.91
1990-07-01,4.0
1990-08-01,4.13
1990-09-01,1.8
1990-10-01,7.09
1990-11-01,1.36
1990-12-01,3.67
1991-01-01,2.96
1991-02-01,2.15
1991-03-01,5.86
1991-04-01,2.78
1991-05-01,4.66
1991-06-01,1.27
1991-07-01,2.12
1991-08-01,2.69
1991-09-01,0.49
1991-10-01,0.26
1991-11-01,2.99
1991-12-01,5.5
1992-01-01,2.94
1992-02-01,3.47
1992-03-01,3.26
1992-04-01,5.43
1992-05-01,4.25
1992-06-01,6.2
1992-07-01,9.35
1992-08-01,4.27
1992-09-01,1.72
1992-10-01,2.15
1992-11-01,3.78
1992-12-01,2.35
1993-01-01,3.32
1993-02-01,3.24
1993-03-01,6.94
1993-04-01,3.37
1993-05-01,4.36
1993-06-01,3.58
1993-07-01,3.3
1993-08-01,3.27
1993-09-01,5.27
1993-10-01,1.74
1993-11-01,4.01
1993-12-01,5.23
1994-01-01,4.42
1994-02-01,5.77
1994-03-01,5.85
1994-04-01,3.93
1994-05-01,1.41
1994-06-01,3.58
1994-07-01,5.99
1994-08-01,4.2
1994-09-01,0.97
1994-10-01,1.74
1994-11-01,4.01
1994-12-01,5.23
1995-01-01,4.42
1995-02-01,5.77
1995-03-01,5.85
1995-04-01,3.93
1995-05-01,1.41
1995-06-01,3.58
1995-07-01,5.99
1995-08-01,2.0
1995-09-01,1.69
1995-10-01,2.9
1995-11-01,3.06
1995-12-01,2.06
1996-01-01,6.57
1996-02-01,2.83
1996-03-01,3.09
1996-04-01,1.42
1996-05-01,4.9
1996-06-01,3.71
1996-07-01,7.33
1996-08-01,6.38
1996-09-01,5.28
1996-10-01,1.67
1996-11-01,4.66
1996-12-01,4.84
1997-01-01,3.15
1997-02-01,2.47
1997-03-01,4.01
1997-04-01,2.32
1997-05-01,2.26
1997-06-01,5.03
1997-07-01,2.61
1997-08-01,1.97
1997-09-01,3.18
1997-10-01,1.47
1997-11-01,2.46
1997-12-01,2.64
1998-01-01,7.41
1998-02-01,3.48
1998-03-01,4.15
1998-04-01,5.02
1998-05-01,7.61
1998-06-01,5.73
1998-07-01,1.56
